Unnamed: 0,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Player_Clean,Salary,Season
,359.0,Day'Ron Sharpe,21.0,BRK,C,48.0,3.0,552.0,17.8,0.581,0.064,0.322,20.6,20.1,20.4,9.7,1.3,5.0,17.7,19.0,0.8,0.8,1.6,0.139,-1.8,-0.6,-2.3,0.0,,sharpda01,Day'Ron Sharpe,2109480.0,2022-23
,29.0,De'Aaron Fox,25.0,SAC,PG,73.0,73.0,2435.0,21.8,0.599,0.276,0.331,1.9,12.4,7.2,29.6,1.6,0.8,10.6,30.1,5.5,1.8,7.4,0.146,3.4,-0.9,2.5,2.7,MVP-11CPOY-1ASNBA3,foxde01,De'Aaron Fox,30351780.0,2022-23
,84.0,De'Andre Hunter,25.0,ATL,SF,67.0,67.0,2126.0,11.5,0.563,0.348,0.252,2.3,12.4,7.3,6.0,0.8,0.7,8.2,19.7,1.4,1.2,2.5,0.057,-1.9,-1.4,-3.3,-0.7,,huntede01,De'Andre Hunter,9835881.0,2022-23
,77.0,De'Anthony Melton,24.0,PHI,SG,77.0,58.0,2150.0,12.7,0.566,0.619,0.134,3.9,13.1,8.6,12.9,2.9,1.8,12.9,16.4,1.1,3.1,4.2,0.095,-0.7,1.6,0.9,1.6,,meltode01,De'Anthony Melton,8250000.0,2022-23
,352.0,DeAndre Jordan,34.0,DEN,C,39.0,8.0,586.0,14.7,0.731,0.009,0.417,10.5,28.6,19.8,7.7,1.0,3.5,26.1,13.7,0.5,0.9,1.4,0.112,-2.4,0.7,-1.8,0.0,,jordade01,DeAndre Jordan,10733758.0,2022-23
,11.0,DeMar DeRozan,33.0,CHI,SF,74.0,74.0,2682.0,20.6,0.592,0.109,0.401,1.5,12.8,7.2,22.3,1.5,1.3,9.1,27.8,5.4,3.2,8.5,0.153,1.7,0.3,2.0,2.6,CPOY-3AS,derozde01,DeMar DeRozan,27300000.0,2022-23
,287.0,Dean Wade,26.0,CLE,PF,44.0,13.0,891.0,8.5,0.55,0.718,0.13,2.6,17.2,9.9,5.4,1.6,2.2,8.3,10.2,0.4,1.4,1.8,0.097,-2.9,2.1,-0.7,0.3,,wadede01,Dean Wade,1930681.0,2022-23
,99.0,Deandre Ayton,24.0,PHO,C,67.0,67.0,2035.0,19.9,0.617,0.027,0.225,9.2,27.5,18.1,9.2,0.9,2.3,11.0,22.9,3.3,3.0,6.2,0.147,0.9,0.0,0.9,1.5,,aytonde01,Deandre Ayton,30913750.0,2022-23
,10.0,Dejounte Murray,26.0,ATL,SG,74.0,74.0,2693.0,17.0,0.54,0.293,0.144,2.1,13.8,7.9,24.0,2.0,0.6,10.2,24.4,2.4,2.3,4.7,0.084,1.1,0.0,1.0,2.1,,murrade01,Dejounte Murray,17071120.0,2022-23
,225.0,Delon Wright,30.0,WAS,PG,50.0,14.0,1221.0,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7,,wrighde01,Delon Wright,7804878.0,2022-23
,103.0,Deni Avdija,22.0,WAS,SF,76.0,40.0,2020.0,11.2,0.535,0.401,0.285,4.2,21.9,13.4,13.9,1.6,1.2,15.9,16.7,0.0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1,,avdijde01,Deni Avdija,4916160.0,2022-23
,204.0,Dennis Smith Jr.,25.0,CHO,PG,54.0,15.0,1390.0,11.6,0.475,0.246,0.235,2.0,11.0,6.4,26.1,2.6,1.6,14.1,17.6,-0.4,1.5,1.1,0.039,-3.5,1.2,-2.2,-0.1,,smithde03,Dennis Smith,2133278.0,2022-23
,532.0,Deonte Burton,29.0,SAC,PF,2.0,0.0,6.0,-12.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,-347.0,-13.9,-10.4,-24.2,0.0,,burtode02,Deonte Burton,105522.0,2022-23
,525.0,Dereon Seabron,22.0,NOP,SG,5.0,0.0,12.0,4.6,0.4,0.0,0.0,9.5,0.0,4.7,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-34.0,-6.6,-4.7,-11.3,0.0,,seabrde01,Dereon Seabron,511816.0,2022-23
,286.0,Derrick Jones Jr.,25.0,CHI,PF,64.0,0.0,893.0,13.8,0.597,0.348,0.365,7.7,11.6,9.7,5.1,1.6,4.0,8.6,14.5,1.2,1.2,2.4,0.131,-1.2,0.8,-0.4,0.3,,jonesde02,Derrick Jones,3200000.0,2022-23
,403.0,Derrick Rose,34.0,NYK,PG,27.0,0.0,338.0,10.1,0.463,0.396,0.075,2.6,10.4,6.5,19.9,1.0,1.4,11.8,23.6,-0.3,0.3,0.0,-1.0,-2.2,-1.5,-3.7,-0.1,,rosede01,Derrick Rose,14520730.0,2022-23
,49.0,Derrick White,28.0,BOS,SG,82.0,70.0,2319.0,15.4,0.604,0.516,0.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,4.4,3.1,7.4,0.154,1.1,1.3,2.4,2.6,DEF2,whitede01,Derrick White,17142857.0,2022-23
,137.0,Desmond Bane,24.0,MEM,SG,58.0,58.0,1841.0,19.1,0.606,0.433,0.218,2.5,14.3,8.4,20.8,1.4,1.1,10.9,26.1,3.5,2.3,5.8,0.151,3.3,0.1,3.5,2.5,,banede01,Desmond Bane,2130240.0,2022-23
,138.0,Devin Booker,26.0,PHO,SG,53.0,53.0,1835.0,22.0,0.601,0.296,0.336,2.7,12.0,7.2,27.3,1.4,0.9,10.6,31.8,4.2,1.9,6.0,0.157,4.5,-0.3,4.2,2.9,,bookede01,Devin Booker,33833400.0,2022-23
,242.0,Devin Vassell,22.0,SAS,SG,38.0,32.0,1178.0,15.5,0.55,0.447,0.168,0.7,13.5,6.9,17.3,1.7,1.2,8.2,24.4,0.7,0.5,1.2,0.051,1.3,-0.9,0.4,0.7,,vassede01,Devin Vassell,4437000.0,2022-23
,495.0,Devon Dotson,23.0,WAS,PG,6.0,0.0,53.0,4.8,0.15,0.4,0.0,13.1,8.1,10.5,17.6,4.6,0.0,23.1,10.7,-0.1,0.1,0.0,-25.0,-7.0,1.8,-5.3,0.0,,dotsode01,Devon Dotson,169630.0,2022-23
,381.0,Dewayne Dedmon,33.0,2TM,C,38.0,1.0,426.0,15.5,0.577,0.258,0.325,9.1,28.3,18.5,9.5,1.1,4.4,12.7,20.6,0.3,0.7,1.0,0.115,-2.6,1.0,-1.6,0.0,,dedmode01,Dewayne Dedmon,8283688.0,2022-23
,69.0,Dillon Brooks,27.0,MEM,SF,73.0,73.0,2214.0,9.4,0.494,0.443,0.155,2.2,9.5,5.8,11.7,1.4,0.7,8.9,21.8,-0.8,2.4,1.6,0.034,-3.4,-0.5,-3.9,-1.1,DEF2,brookdi01,Dillon Brooks,11400000.0,2022-23
,6.0,Domantas Sabonis,26.0,SAC,C,79.0,79.0,2736.0,23.5,0.668,0.088,0.467,10.6,30.0,20.3,30.4,1.1,1.2,16.9,21.3,9.6,3.0,12.6,0.221,4.1,1.8,5.8,5.4,MVP-7ASNBA3,sabondo01,Domantas Sabonis,21100000.0,2022-23
,386.0,Dominick Barlow,19.0,SAS,PF,28.0,0.0,408.0,12.4,0.567,0.047,0.291,11.9,15.6,13.7,7.6,1.2,3.8,13.4,11.3,0.5,0.2,0.7,0.082,-3.7,-0.9,-4.6,-0.3,,barlodo01,Dominick Barlow,508891.0,2022-23
,30.0,Donovan Mitchell,26.0,CLE,SG,68.0,68.0,2432.0,22.9,0.614,0.453,0.262,3.1,10.9,7.0,21.4,2.0,1.0,10.3,32.1,5.4,3.5,8.9,0.176,5.6,0.6,6.3,5.0,MVP-6CPOY-6ASNBA2,mitchdo01,Donovan Mitchell,30913750.0,2022-23
,536.0,Donovan Williams,21.0,ATL,SG,2.0,0.0,4.0,14.5,0.4,0.4,0.0,0.0,55.4,27.4,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,-225.0,-9.1,-6.1,-15.2,0.0,,willido02,Donovan Williams,239822.0,2022-23
,128.0,Donte DiVincenzo,26.0,GSW,SG,72.0,36.0,1894.0,12.8,0.593,0.7,0.131,4.7,14.0,9.4,17.3,2.4,0.5,16.4,15.1,1.9,2.3,4.2,0.106,-0.6,1.3,0.7,1.3,,divindo01,Donte DiVincenzo,4500000.0,2022-23
,105.0,Dorian Finney-Smith,29.0,2TM,PF,66.0,66.0,2009.0,9.2,0.523,0.675,0.118,6.5,11.5,9.0,6.7,1.4,1.6,10.5,13.2,0.6,1.6,2.1,0.051,-1.7,-0.3,-2.0,0.0,,finnedo01,Dorian Finney-Smith,12939848.0,2022-23
,210.0,Doug McDermott,31.0,SAS,SF,64.0,0.0,1314.0,11.1,0.59,0.57,0.134,1.8,10.0,5.8,9.8,0.5,0.4,9.5,19.2,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,,mcderdo01,Doug McDermott,13750000.0,2022-23
,52.0,Draymond Green,32.0,GSW,PF,73.0,73.0,2297.0,12.2,0.592,0.276,0.228,3.2,21.6,12.6,27.8,1.5,2.3,28.1,13.2,1.6,3.1,4.7,0.098,-1.8,2.6,0.8,1.6,DPOY-4DEF2,greendr01,Draymond Green,25806468.0,2022-23
,172.0,Drew Eubanks,25.0,POR,C,78.0,28.0,1584.0,16.2,0.666,0.054,0.374,9.5,20.9,15.2,9.2,1.2,5.7,14.7,12.5,2.9,1.6,4.4,0.134,-0.9,0.9,0.1,0.8,,eubandr01,Drew Eubanks,1968175.0,2022-23
,449.0,Dru Smith,25.0,2TM,SG,15.0,1.0,158.0,11.4,0.475,0.422,0.067,1.4,15.9,8.7,19.3,3.1,2.5,6.1,13.8,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0,,smithdr01,Dru Smith,374357.0,2022-23
,334.0,Duncan Robinson,28.0,MIA,SF,42.0,1.0,691.0,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,,robindu01,Duncan Robinson,16902000.0,2022-23
,193.0,Dwight Powell,31.0,DAL,C,76.0,64.0,1458.0,15.5,0.738,0.019,0.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,3.8,1.3,5.1,0.168,-1.2,0.0,-1.2,0.3,,poweldw01,Dwight Powell,11080125.0,2022-23
,526.0,Dylan Windler,26.0,CLE,SF,3.0,0.0,10.0,19.0,0.833,0.667,0.0,0.0,0.0,0.0,15.2,5.0,0.0,25.0,17.9,0.0,0.0,0.0,0.149,3.2,3.5,6.7,0.0,,windldy01,Dylan Windler,4037277.0,2022-23
,261.0,Dyson Daniels,19.0,NOP,PG,59.0,11.0,1042.0,8.8,0.503,0.413,0.192,3.9,16.5,10.2,16.4,2.0,1.0,20.2,11.6,-0.1,1.4,1.3,0.061,-3.4,1.6,-1.8,0.0,,daniedy01,Dyson Daniels,5508600.0,2022-23
,326.0,Edmond Sumner,27.0,BRK,SG,53.0,12.0,736.0,14.0,0.597,0.323,0.401,2.0,9.9,6.0,13.3,2.1,1.2,13.6,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1,,sumneed01,Edmond Sumner,1968175.0,2022-23
,111.0,Eric Gordon,34.0,2TM,SG,69.0,58.0,1965.0,11.8,0.587,0.545,0.265,0.9,6.7,3.8,13.4,1.1,1.2,12.5,17.8,1.8,0.5,2.3,0.056,-0.5,-1.4,-1.9,0.1,,gordoer01,Eric Gordon,19568360.0,2022-23
,343.0,Eugene Omoruyi,25.0,2TM,SF,40.0,6.0,645.0,10.9,0.533,0.39,0.329,7.1,11.8,9.4,6.3,2.1,0.4,11.5,19.3,0.1,0.5,0.6,0.042,-3.5,-0.9,-4.4,-0.4,,omorueu01,Eugene Omoruyi,1013119.0,2022-23
,375.0,Evan Fournier,30.0,NYK,SG,27.0,7.0,459.0,6.9,0.471,0.687,0.127,1.0,10.8,5.9,10.6,1.7,0.6,11.2,18.4,-0.3,0.4,0.1,0.01,-4.0,0.0,-4.0,-0.2,,fournev01,Evan Fournier,18000000.0,2022-23
,9.0,Evan Mobley,21.0,CLE,PF,79.0,79.0,2715.0,17.9,0.591,0.108,0.321,8.1,22.7,15.4,12.4,1.1,4.0,11.9,20.2,3.7,4.8,8.5,0.151,0.0,1.6,1.7,2.5,DPOY-3DEF1,mobleev01,Evan Mobley,8478720.0,2022-23
,496.0,Facundo Campazzo,31.0,DAL,PG,8.0,0.0,52.0,7.8,0.36,0.846,0.154,0.0,4.5,2.2,22.6,5.7,0.0,17.8,14.7,-0.1,0.1,0.0,-12.0,-4.8,3.6,-1.2,0.0,,campafa01,Facundo Campazzo,464299.0,2022-23
,534.0,Frank Jackson,24.0,UTA,PG,1.0,0.0,5.0,-6.8,0.0,0.333,0.0,21.9,21.3,21.6,22.7,0.0,0.0,0.0,25.1,0.0,0.0,0.0,-378.0,-12.5,-9.8,-22.2,0.0,,jacksfr01,Frank Jackson,113114.0,2022-23
,422.0,Frank Kaminsky,29.0,2TM,C,36.0,0.0,235.0,15.3,0.635,0.524,0.254,3.2,21.2,12.1,17.8,1.2,1.6,11.4,14.1,0.5,0.2,0.7,0.141,1.2,1.7,2.8,0.3,,kaminfr01,Frank Kaminsky,2463490.0,2022-23
,351.0,Frank Ntilikina,24.0,DAL,SG,47.0,5.0,607.0,5.2,0.461,0.508,0.25,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,-0.5,0.4,-0.1,-10.0,-6.1,-0.7,-6.7,-0.7,,ntilila01,Frank Ntilikina,2036318.0,2022-23
,16.0,Franz Wagner,21.0,ORL,SF,80.0,80.0,2609.0,15.9,0.589,0.322,0.288,3.0,11.2,7.1,17.2,1.4,0.6,11.7,23.5,3.1,2.3,5.4,0.099,0.4,-0.5,-0.1,1.3,,wagnefr01,Franz Wagner,5258280.0,2022-23
,20.0,Fred VanVleet,28.0,TOR,PG,69.0,69.0,2535.0,17.0,0.54,0.545,0.254,1.2,12.0,6.3,28.1,2.4,1.5,10.2,23.2,3.7,2.8,6.5,0.123,2.0,0.5,2.5,2.9,,vanvlfr01,Fred VanVleet,21250000.0,2022-23
,398.0,Furkan Korkmaz,25.0,PHI,SG,37.0,0.0,353.0,9.3,0.552,0.414,0.324,2.0,11.8,7.0,8.8,1.4,0.8,15.9,19.1,-0.2,0.3,0.1,0.019,-3.3,-1.0,-4.4,-0.2,,korkmfu01,Furkan Korkmaz,5000000.0,2022-23
,151.0,Gabe Vincent,26.0,MIA,PG,68.0,34.0,1759.0,9.0,0.533,0.617,0.138,1.7,8.1,4.8,13.9,1.8,0.3,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6,,vincega01,Gabe Vincent,1815677.0,2022-23
,494.0,Gabe York,29.0,IND,SG,3.0,0.0,56.0,11.8,0.548,0.857,0.095,0.0,11.9,5.9,12.3,1.7,0.0,0.0,16.4,0.1,0.0,0.1,0.091,-1.7,-1.8,-3.5,0.0,,yorkga01,Gabe York,32171.0,2022-23
,444.0,Garrett Temple,36.0,NOP,SG,25.0,0.0,162.0,10.5,0.535,0.578,0.089,3.5,8.4,5.9,10.6,2.7,1.2,7.9,13.4,0.1,0.2,0.3,0.094,-2.5,1.6,-1.0,0.0,,templga01,Garrett Temple,5155500.0,2022-23
,337.0,Garrison Mathews,26.0,2TM,SG,54.0,0.0,686.0,9.7,0.573,0.896,0.264,1.7,10.0,5.8,5.1,1.7,0.7,7.8,14.7,0.7,0.3,1.0,0.067,-2.0,-0.4,-2.4,-0.1,,mathega01,Garrison Mathews,2000000.0,2022-23
,237.0,Gary Harris,28.0,ORL,SG,48.0,42.0,1184.0,10.5,0.62,0.71,0.098,2.0,7.4,4.7,6.9,1.8,1.0,8.0,12.6,1.3,1.1,2.3,0.095,-1.4,0.7,-0.7,0.4,,harriga01,Gary Harris,13000000.0,2022-23
,393.0,Gary Payton II,30.0,2TM,SG,22.0,1.0,367.0,13.3,0.701,0.377,0.101,7.4,13.9,10.6,11.0,2.9,1.2,18.2,10.3,0.6,0.4,1.0,0.125,-1.2,1.5,0.3,0.2,,paytoga02,Gary Payton,8300000.0,2022-23
,298.0,George Hill,36.0,2TM,SG,46.0,1.0,834.0,10.6,0.61,0.572,0.331,2.0,8.6,5.4,16.7,1.5,0.6,15.2,11.3,1.1,0.8,1.9,0.107,-2.4,0.9,-1.5,0.1,,hillge01,George Hill,4000000.0,2022-23
,187.0,Georges Niang,29.0,PHI,PF,78.0,1.0,1512.0,10.9,0.61,0.765,0.09,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,1.1,1.4,2.5,0.078,-0.4,-1.0,-1.4,0.2,,niangge01,Georges Niang,3465000.0,2022-23
,101.0,Giannis Antetokounmpo,28.0,MIL,PF,63.0,63.0,2024.0,29.0,0.605,0.134,0.604,7.3,30.0,19.1,33.2,1.2,2.1,13.2,38.8,4.9,3.7,8.6,0.204,5.8,2.7,8.5,5.4,MVP-3DPOY-6ASNBA1,antetgi01,Giannis Antetokounmpo,42492492.0,2022-23
,378.0,Goga Bitadze,23.0,2TM,C,38.0,1.0,457.0,17.1,0.582,0.208,0.336,15.0,18.7,16.8,12.1,1.7,5.3,13.3,15.4,0.8,0.6,1.3,0.141,-0.8,1.1,0.3,0.3,,bitadgo01,Goga Bitadze,5377520.0,2022-23
,173.0,Gordon Hayward,32.0,CHO,SF,50.0,50.0,1577.0,13.5,0.563,0.275,0.274,2.2,12.6,7.3,19.3,1.3,0.7,13.2,20.0,0.8,1.1,2.0,0.059,-1.1,-0.3,-1.4,0.2,,haywago01,Gordon Hayward,30075000.0,2022-23
,395.0,Gorgui Dieng,33.0,SAS,C,31.0,1.0,358.0,9.9,0.493,0.641,0.111,7.9,25.4,16.3,19.4,0.5,3.2,20.7,17.9,-0.2,0.2,0.0,0.001,-4.0,0.1,-3.9,-0.2,,dienggo01,Gorgui Dieng,4105236.0,2022-23
,98.0,Grant Williams,24.0,BOS,PF,79.0,23.0,2045.0,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5,,willigr01,Grant Williams,4306281.0,2022-23
,109.0,Grayson Allen,27.0,MIL,SG,72.0,70.0,1972.0,12.3,0.612,0.657,0.226,3.4,9.0,6.3,10.9,1.5,0.6,10.5,14.6,2.8,2.2,5.1,0.123,-0.6,0.7,0.1,1.0,,allengr01,Grayson Allen,8925000.0,2022-23
,471.0,Greg Brown III,21.0,POR,PF,16.0,0.0,93.0,5.8,0.421,0.25,0.429,2.5,21.2,11.7,4.5,2.1,4.8,15.3,18.4,-0.3,0.1,-0.1,-74.0,-8.5,0.0,-8.5,-0.2,,browngr01,Greg Brown,1563518.0,2022-23
,264.0,Hamidou Diallo,24.0,DET,SF,56.0,0.0,996.0,15.7,0.593,0.056,0.395,6.2,15.7,10.8,9.2,2.6,1.4,13.9,21.8,0.4,0.9,1.3,0.063,-1.8,0.4,-1.4,0.1,,diallha01,Hamidou Diallo,5200000.0,2022-23
,13.0,Harrison Barnes,30.0,SAC,PF,82.0,82.0,2662.0,14.1,0.632,0.446,0.522,3.8,11.9,7.9,6.3,1.0,0.3,8.1,17.1,5.1,1.4,6.5,0.118,0.5,-1.5,-1.0,0.7,,barneha02,Harrison Barnes,18352273.0,2022-23
,272.0,Haywood Highsmith,26.0,MIA,PF,54.0,11.0,969.0,8.5,0.517,0.505,0.13,6.7,16.4,11.4,6.2,1.9,1.8,16.5,12.5,-0.3,1.3,0.9,0.046,-3.7,0.7,-3.1,-0.3,,highsha01,Haywood Highsmith,1752638.0,2022-23
,45.0,Immanuel Quickley,23.0,NYK,SG,81.0,21.0,2344.0,16.3,0.578,0.485,0.265,2.7,13.1,7.9,17.4,1.7,0.6,8.7,20.9,4.4,2.3,6.7,0.137,1.3,0.4,1.7,2.1,6MOY-2,quickim01,Immanuel Quickley,2316240.0,2022-23
,168.0,Isaac Okoro,22.0,CLE,SF,76.0,46.0,1652.0,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,,okorois01,Isaac Okoro,7040880.0,2022-23
,169.0,Isaiah Hartenstein,24.0,NYK,C,82.0,8.0,1626.0,14.2,0.567,0.113,0.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,2.2,2.4,4.6,0.136,-1.5,1.2,-0.3,0.7,,harteis01,Isaiah Hartenstein,8854879.0,2022-23
,260.0,Isaiah Jackson,21.0,IND,C,63.0,12.0,1042.0,17.5,0.595,0.044,0.459,12.1,18.0,15.0,7.0,1.4,7.7,11.8,17.4,1.5,1.2,2.7,0.124,-1.7,0.9,-0.8,0.3,,jacksis01,Isaiah Jackson,2573760.0,2022-23
,201.0,Isaiah Joe,23.0,OKC,SG,73.0,10.0,1395.0,14.5,0.626,0.776,0.197,2.0,11.6,6.7,8.7,1.6,0.5,6.6,17.7,2.5,1.3,3.8,0.131,1.3,-0.4,0.9,1.0,,joeis01,Isaiah Joe,1836090.0,2022-23
,231.0,Isaiah Livers,24.0,DET,PF,52.0,22.0,1199.0,8.4,0.567,0.705,0.135,2.5,11.0,6.6,4.8,1.1,2.1,9.0,11.9,0.5,0.5,1.0,0.041,-2.1,-0.3,-2.4,-0.1,,liveris01,Isaiah Livers,1563518.0,2022-23
,477.0,Isaiah Mobley,23.0,CLE,PF,12.0,0.0,84.0,14.1,0.521,0.286,0.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,0.1,0.2,0.2,0.135,-2.5,1.1,-1.4,0.0,,mobleis01,Isaiah Mobley,508891.0,2022-23
,372.0,Isaiah Roby,24.0,SAS,PF,42.0,2.0,474.0,9.3,0.497,0.387,0.265,4.7,20.6,12.3,10.7,1.8,1.2,15.2,17.8,-0.4,0.3,-0.1,-11.0,-4.0,-0.6,-4.6,-0.3,,robyis01,Isaiah Roby,2330681.0,2022-23
,199.0,Isaiah Stewart,21.0,DET,C,50.0,47.0,1414.0,13.1,0.56,0.465,0.338,8.7,23.3,15.8,7.3,0.7,2.1,11.8,17.3,1.1,0.9,2.0,0.068,-1.0,-1.1,-2.1,0.0,,stewais01,Isaiah Stewart,3433320.0,2022-23
,491.0,Isaiah Todd,21.0,WAS,PF,6.0,1.0,61.0,-1.0,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0.0,9.1,15.6,-0.2,0.0,-0.2,-147.0,-10.3,-3.9,-14.2,-0.2,,toddis01,Isaiah Todd,1575000.0,2022-23
,74.0,Ivica Zubac,25.0,LAC,C,76.0,76.0,2170.0,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4.0,15.9,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6,,zubaciv01,Ivica Zubac,10123457.0,2022-23
,489.0,JD Davison,20.0,BOS,SG,12.0,0.0,66.0,10.1,0.478,0.368,0.105,3.4,11.4,7.4,22.4,1.5,2.6,16.8,15.8,0.0,0.1,0.1,0.059,-4.5,0.4,-4.2,0.0,,davisjd01,JD Davison,508891.0,2022-23
,271.0,JT Thor,20.0,CHO,PF,69.0,8.0,969.0,7.0,0.506,0.517,0.197,3.9,13.0,8.4,4.9,1.1,2.1,14.5,13.1,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7,,thorjt01,JT Thor,1563518.0,2022-23
,118.0,Ja Morant,23.0,MEM,PG,61.0,59.0,1948.0,23.3,0.557,0.247,0.409,3.3,16.1,9.7,41.1,1.6,0.7,12.6,34.9,3.4,2.6,6.0,0.148,5.2,0.5,5.7,3.8,MVP-12AS,moranja01,Ja Morant,12119440.0,2022-23
,314.0,JaMychal Green,32.0,GSW,PF,57.0,1.0,797.0,15.5,0.65,0.44,0.266,10.1,18.0,14.1,8.9,1.5,2.5,15.6,17.5,1.2,1.0,2.2,0.133,-0.7,0.2,-0.5,0.3,,greenja01,JaMychal Green,8200000.0,2022-23
,396.0,JaVale McGee,35.0,DAL,C,42.0,7.0,355.0,17.2,0.65,0.04,0.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,0.1,0.5,0.6,0.076,-3.6,-0.1,-3.7,-0.1,,mcgeeja01,JaVale McGee,5461219.0,2022-23
,25.0,Jabari Smith Jr.,19.0,HOU,PF,79.0,79.0,2451.0,11.2,0.514,0.438,0.231,5.4,20.3,12.7,5.9,0.9,3.0,9.6,18.4,0.5,1.4,1.9,0.037,-2.3,-1.3,-3.7,-1.1,,smithja05,Jabari Smith,8882640.0,2022-23
,347.0,Jabari Walker,20.0,POR,PF,56.0,0.0,619.0,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6,,walkeja01,Jabari Walker,1017781.0,2022-23
,487.0,Jack White,25.0,DEN,SF,17.0,0.0,66.0,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9.0,14.7,0.1,0.1,0.1,0.108,-2.6,0.7,-1.9,0.0,,whiteja03,Jack White,508891.0,2022-23
,504.0,Jacob Gilyard,24.0,MEM,PG,1.0,0.0,41.0,7.3,0.5,1.0,0.0,0.0,10.3,5.2,19.4,3.5,0.0,40.0,5.1,0.0,0.1,0.1,0.079,-7.8,1.7,-6.1,0.0,,gilyaja01,Jacob Gilyard,5849.0,2022-23
,328.0,Jaden Hardy,20.0,DAL,SG,48.0,5.0,708.0,14.6,0.571,0.468,0.237,1.8,13.0,7.3,14.9,1.2,0.9,11.1,26.4,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0.0,,hardyja02,Jaden Hardy,1017781.0,2022-23
,50.0,Jaden Ivey,20.0,DET,SG,74.0,73.0,2304.0,12.1,0.528,0.356,0.362,3.4,10.7,6.9,26.2,1.3,0.7,17.2,25.4,-0.9,0.8,0.0,-1.0,-1.4,-1.9,-3.3,-0.7,ROY-6,iveyja01,Jaden Ivey,7252200.0,2022-23
,32.0,Jaden McDaniels,22.0,MIN,SF,79.0,79.0,2416.0,12.0,0.611,0.376,0.201,4.3,9.8,7.1,8.4,1.5,2.7,12.6,15.8,2.0,2.4,4.4,0.087,-1.7,0.5,-1.2,0.5,,mcdanja02,Jaden McDaniels,2161440.0,2022-23
,474.0,Jaden Springer,20.0,PHI,SG,16.0,2.0,89.0,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,0.1,0.2,0.3,0.145,-2.6,2.9,0.3,0.1,,sprinja01,Jaden Springer,2125200.0,2022-23
,402.0,Jae Crowder,32.0,MIL,PF,18.0,3.0,340.0,14.6,0.624,0.585,0.128,5.4,15.3,10.6,10.6,1.7,1.4,6.6,13.2,0.7,0.5,1.2,0.165,0.1,1.1,1.2,0.3,,crowdja01,Jae Crowder,10183800.0,2022-23
,340.0,Jae'Sean Tate,27.0,HOU,SF,31.0,7.0,677.0,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1.0,15.3,18.8,0.4,0.3,0.7,0.049,-2.8,-0.7,-3.5,-0.3,,tateja01,Jae'Sean Tate,7065217.0,2022-23
,385.0,Jake LaRavia,21.0,MEM,PF,35.0,0.0,414.0,6.7,0.531,0.747,0.095,4.9,11.3,8.1,6.2,1.4,0.9,15.4,11.7,0.0,0.5,0.5,0.054,-3.9,0.4,-3.5,-0.2,,laravja01,Jake LaRavia,3047640.0,2022-23
